meta_pattern_id,rule_id,target_item,target_pair,target_label,antecedent_items,rule_support_count,target_coverage,confidence,lift
MP00008,R00118,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,Temporal_Sequential_Context__x__Turning_Dynamics,Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Acceleration_Dynamics;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,35,0.11513157894736842,0.8536585365853658,7.548138639281129
MP00008,R00120,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,Spatial_Reach_and_Route__x__Turning_Dynamics,Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Turning_Dynamics=Uncommon Turning_Dynamics,34,0.10240963855421686,0.85,6.881927710843373
MP00008,R00123,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,Temporal_Sequential_Context__x__Turning_Dynamics,Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Acceleration_Dynamics;Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,28,0.09210526315789473,0.8484848484848485,7.502392344497608
MP00008,R00165,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,Speed_Dynamics__x__Turning_Dynamics,Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Acceleration_Dynamics;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,24,0.07973421926910298,0.8275862068965517,7.390537289494787
MP00008,R00196,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,Speed_Dynamics__x__Turning_Dynamics,Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Acceleration_Dynamics;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,29,0.09634551495016612,0.8055555555555556,7.1937984496124034
MP00008,R00197,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,Spatial_Reach_and_Route__x__Turning_Dynamics,Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Acceleration_Dynamics;Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,29,0.08734939759036145,0.8055555555555556,6.522088353413655
MP00009,R00017,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,Curvature_Geometry__x__Temporal_Sequential_Context,Uncommon Temporal_Sequential_Context,Curvature_Geometry__x__Speed_Dynamics=Uncommon Speed_Dynamics;Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,27,0.08463949843260188,0.9310344827586207,7.845205923683926
MP00009,R00032,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,Spatial_Reach_and_Route__x__Temporal_Sequential_Context,Uncommon Temporal_Sequential_Context,Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Speed_Dynamics;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,21,0.08823529411764706,0.9130434782608695,10.312020460358054
MP00009,R00065,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,Acceleration_Dynamics__x__Temporal_Sequential_Context,Uncommon Temporal_Sequential_Context,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Speed_Dynamics;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,23,0.09055118110236221,0.8846153846153846,9.36159903089037
MP00009,R00122,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,Spatial_Reach_and_Route__x__Temporal_Sequential_Context,Uncommon Temporal_Sequential_Context,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context;Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Speed_Dynamics,28,0.11764705882352941,0.8484848484848485,9.582887700534759
MP00009,R00125,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,Acceleration_Dynamics__x__Temporal_Sequential_Context,Uncommon Temporal_Sequential_Context,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Speed_Dynamics;Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,22,0.08661417322834646,0.8461538461538461,8.95457298606905
MP00009,R00166,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,Curvature_Geometry__x__Temporal_Sequential_Context,Uncommon Temporal_Sequential_Context,Curvature_Geometry__x__Speed_Dynamics=Uncommon Speed_Dynamics;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,24,0.07523510971786834,0.8275862068965517,6.973516376607934
MP00009,R00201,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,Temporal_Sequential_Context__x__Turning_Dynamics,Uncommon Temporal_Sequential_Context,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context;Speed_Dynamics__x__Turning_Dynamics=Uncommon Speed_Dynamics,24,0.08450704225352113,0.8,7.5718309859154935
MP00010,R00002,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics,Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,22,0.0738255033557047,1.0,9.02013422818792
MP00010,R00027,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,Speed_Dynamics__x__Turning_Dynamics,Uncommon Turning_Dynamics,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics;Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,23,0.07641196013289037,0.92,8.215813953488372
MP00010,R00030,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics,Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context;Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,22,0.0738255033557047,0.9166666666666666,8.268456375838927
MP00010,R00034,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,Speed_Dynamics__x__Turning_Dynamics,Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics;Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,21,0.06976744186046512,0.9130434782608695,8.153690596562184
MP00010,R00076,Curvature_Geometry__x__Turning_Dynamics=Uncommon Turning_Dynamics,Curvature_Geometry__x__Turning_Dynamics,Uncommon Turning_Dynamics,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,29,0.08978328173374613,0.8787878787878788,7.313256403039684
MP00010,R00116,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,Spatial_Reach_and_Route__x__Turning_Dynamics,Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics;Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,24,0.07228915662650602,0.8571428571428571,6.939759036144578
MP00010,R00124,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,Spatial_Reach_and_Route__x__Turning_Dynamics,Uncommon Turning_Dynamics,Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context;Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,28,0.08433734939759036,0.8484848484848485,6.869660460021906
MP00010,R00134,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,Spatial_Reach_and_Route__x__Turning_Dynamics,Uncommon Turning_Dynamics,Curvature_Geometry__x__Turning_Dynamics=Uncommon Turning_Dynamics;Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,27,0.08132530120481928,0.84375,6.831325301204819
MP00011,R00048,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context,Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Acceleration_Dynamics;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,26,0.12206572769953052,0.896551724137931,11.314230208839243
MP00011,R00067,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Curvature_Geometry,Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Turning_Dynamics=Uncommon Turning_Dynamics,23,0.06845238095238096,0.8846153846153846,7.076923076923077
MP00011,R00101,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context,Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Acceleration_Dynamics;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,25,0.11737089201877934,0.8620689655172413,10.879067508499272
MP00011,R00169,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Curvature_Geometry,Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Turning_Dynamics=Uncommon Turning_Dynamics,33,0.09821428571428571,0.825,6.6
MP00011,R00173,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Curvature_Geometry,Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Turning_Dynamics=Uncommon Turning_Dynamics,23,0.06845238095238096,0.8214285714285714,6.571428571428571
MP00011,R00194,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics,Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Acceleration_Dynamics;Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,29,0.10622710622710622,0.8055555555555556,7.931623931623932
MP00011,R00195,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route,Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Acceleration_Dynamics;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,29,0.09830508474576272,0.8055555555555556,7.3401129943502825
MP00011,R00198,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Spatial_Reach_and_Route,Uncommon Acceleration_Dynamics,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Acceleration_Dynamics;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,33,0.11186440677966102,0.8048780487804879,7.333939644481191
MP00012,R00015,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,Speed_Dynamics__x__Turning_Dynamics,Uncommon Turning_Dynamics,Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,44,0.1461794019933555,0.9361702127659575,8.36021771400297
MP00012,R00083,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,Speed_Dynamics__x__Turning_Dynamics,Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics;Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,42,0.13953488372093023,0.875,7.813953488372093
MP00012,R00086,Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,Speed_Dynamics__x__Turning_Dynamics,Uncommon Turning_Dynamics,Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,48,0.15946843853820597,0.8727272727272727,7.793657505285411
MP00012,R00113,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,Temporal_Sequential_Context__x__Turning_Dynamics,Uncommon Turning_Dynamics,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry;Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,42,0.13815789473684212,0.8571428571428571,7.578947368421052
MP00012,R00117,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,Spatial_Reach_and_Route__x__Turning_Dynamics,Uncommon Turning_Dynamics,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry;Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,47,0.14156626506024098,0.8545454545454545,6.918729463307776
MP00012,R00121,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,Spatial_Reach_and_Route__x__Turning_Dynamics,Uncommon Turning_Dynamics,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,45,0.1355421686746988,0.8490566037735849,6.87428961127529
MP00012,R00159,Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,Temporal_Sequential_Context__x__Turning_Dynamics,Uncommon Turning_Dynamics,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,44,0.14473684210526316,0.8301886792452831,7.340615690168819
MP00012,R00181,Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,Spatial_Reach_and_Route__x__Turning_Dynamics,Uncommon Turning_Dynamics,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics;Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,35,0.10542168674698796,0.813953488372093,6.590081255253573
MP00013,R00014,Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,Curvature_Geometry__x__Speed_Dynamics,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry;Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,45,0.13677811550151975,0.9375,7.659574468085107
MP00013,R00063,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route,Uncommon Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,47,0.14641744548286603,0.8867924528301887,7.425850819961206
MP00013,R00095,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context,Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,46,0.1464968152866242,0.8679245283018868,7.429876216800865
MP00013,R00115,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics;Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,30,0.09090909090909091,0.8571428571428571,6.9818181818181815
MP00013,R00142,Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,Curvature_Geometry__x__Speed_Dynamics,Uncommon Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry;Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,41,0.12462006079027356,0.8367346938775511,6.836300477637864
MP00013,R00158,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics;Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,40,0.12121212121212122,0.8333333333333334,6.787878787878788
MP00013,R00177,Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,Curvature_Geometry__x__Speed_Dynamics,Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry;Speed_Dynamics__x__Turning_Dynamics=Uncommon Turning_Dynamics,45,0.13677811550151975,0.8181818181818182,6.684719535783366
MP00013,R00187,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Turning_Dynamics,34,0.10828025477707007,0.8095238095238095,6.929936305732484
MP00013,R00203,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route,Uncommon Curvature_Geometry,Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry;Spatial_Reach_and_Route__x__Turning_Dynamics=Uncommon Turning_Dynamics,44,0.13707165109034267,0.8,6.699065420560748
MP00014,R00004,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route,Uncommon Curvature_Geometry,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry;Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,21,0.06542056074766354,1.0,8.373831775700934
MP00014,R00061,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,Curvature_Geometry__x__Turning_Dynamics,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,24,0.07741935483870968,0.8888888888888888,7.70752688172043
MP00014,R00093,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context;Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,27,0.08181818181818182,0.8709677419354839,7.094428152492669
MP00014,R00094,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context;Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,20,0.06060606060606061,0.8695652173913043,7.08300395256917
MP00014,R00097,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route,Uncommon Curvature_Geometry,Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry;Spatial_Reach_and_Route__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,26,0.08099688473520249,0.8666666666666667,7.257320872274144
MP00014,R00099,Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,Curvature_Geometry__x__Speed_Dynamics,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry;Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,26,0.0790273556231003,0.8666666666666667,7.080851063829788
MP00014,R00133,Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,Curvature_Geometry__x__Speed_Dynamics,Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry;Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Temporal_Sequential_Context,27,0.08206686930091185,0.84375,6.893617021276596
MP00014,R00135,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,Curvature_Geometry__x__Turning_Dynamics,Uncommon Curvature_Geometry,Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry;Temporal_Sequential_Context__x__Turning_Dynamics=Uncommon Temporal_Sequential_Context,21,0.06774193548387097,0.84,7.283612903225806
MP00015,R00009,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,37,0.11526479750778816,0.9487179487179487,7.944404505152168
MP00015,R00020,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,Curvature_Geometry__x__Turning_Dynamics,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,26,0.08387096774193549,0.9285714285714286,8.051612903225806
MP00015,R00066,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,23,0.0732484076433121,0.8846153846153846,7.572758451739343
MP00015,R00069,Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,Curvature_Geometry__x__Speed_Dynamics,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,30,0.0911854103343465,0.8823529411764706,7.2090112640801
MP00015,R00089,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Temporal_Sequential_Context=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,34,0.10828025477707007,0.8717948717948718,7.463008329250368
MP00015,R00106,Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,Curvature_Geometry__x__Speed_Dynamics,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,25,0.07598784194528875,0.8620689655172413,7.043286867204696
MP00015,R00157,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Spatial_Reach_and_Route=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Speed_Dynamics=Uncommon Curvature_Geometry,30,0.09345794392523364,0.8333333333333334,6.978193146417445
MP00015,R00191,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,Curvature_Geometry__x__Turning_Dynamics,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Turning_Dynamics=Uncommon Acceleration_Dynamics;Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,21,0.06774193548387097,0.8076923076923077,7.0034739454094295
MP00016,R00018,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry;Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Speed_Dynamics,27,0.08411214953271028,0.9310344827586207,7.796326135997421
MP00016,R00057,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context,Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry;Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Speed_Dynamics,33,0.10509554140127389,0.8918918918918919,7.635049061800654
MP00016,R00060,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry,Curvature_Geometry__x__Turning_Dynamics,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry;Speed_Dynamics__x__Turning_Dynamics=Uncommon Speed_Dynamics,32,0.1032258064516129,0.8888888888888888,7.70752688172043
MP00016,R00074,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry;Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Speed_Dynamics,29,0.09235668789808917,0.8787878787878788,7.522872032426172
MP00016,R00090,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route,Uncommon Curvature_Geometry,Curvature_Geometry__x__Temporal_Sequential_Context=Uncommon Curvature_Geometry;Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Speed_Dynamics,34,0.1059190031152648,0.8717948717948718,7.3002635993290195
MP00016,R00098,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,Curvature_Geometry__x__Spatial_Reach_and_Route,Uncommon Curvature_Geometry,Curvature_Geometry__x__Turning_Dynamics=Uncommon Curvature_Geometry;Spatial_Reach_and_Route__x__Speed_Dynamics=Uncommon Speed_Dynamics,26,0.08099688473520249,0.8666666666666667,7.257320872274144
MP00016,R00184,Acceleration_Dynamics__x__Curvature_Geometry=Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Curvature_Geometry,Uncommon Curvature_Geometry,Acceleration_Dynamics__x__Speed_Dynamics=Uncommon Speed_Dynamics;Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Curvature_Geometry,26,0.07878787878787878,0.8125,6.618181818181818
MP00017,R00019,Curvature_Geometry__x__Speed_Dynamics=Uncommon Speed_Dynamics,Curvature_Geometry__x__Speed_Dynamics,Uncommon Speed_Dynamics,Curvature_Geometry__x__Spatial_Reach_and_Route=Uncommon Spatial_Reach_and_Route;Speed_Dynamics__x__Temporal_Sequential_Context=Uncommon Speed_Dynamics,27,0.07964601769911504,0.9310344827586207,7.382361916386939
